nombre,temporada,club,entrenador,edad,posicion_normalizada,tipo_suceso,tipo_operacion,origen_desarrollo,partidos,minutos,goles,xg,goles_por_90,xg_por_90,valor_mercado,valor_llegada,valor_salida,revalorizacion_absoluta,revalorizacion_porcentual,revalorizacion_positiva,tiene_wyscout,club_pos_jugadores_sub23,club_pos_minutos_sub23,club_pos_goles_sub23,club_pos_xg_sub23,club_pos_pct_minutos,club_total_jugadores_sub23,club_total_minutos_sub23,club_total_goles_sub23,coach_total_jugadores_sub23,coach_total_minutos_sub23,coach_pos_minutos_sub23,demand_total_altas,demand_cesiones,demand_traspasos,demand_sub23,demand_recent,demand_score
Pablo López,2025-26,CD Mirandés,,19.0,Centrocampista,cesion,cesion,Otra categoria España,5.0,248.0,1.0,0.24,0.36,0.09,50000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,23.0,32942.0,28.0,0.0,0.0,0.0,31,17,0,27,17,99.77
Pablo Pérez,2025-26,CD Mirandés,,23.0,Lateral,cesion,cesion,Otra categoria España,27.0,1835.0,0.0,1.11,0.0,0.05,250000.0,,,,,0,True,3.0,5648.0,0.0,3.18,17.15,23.0,32942.0,28.0,0.0,0.0,0.0,22,18,1,19,8,96.78
Rafel Bauzà,2025-26,CD Mirandés,,20.0,Centrocampista,cesion,cesion,Primera Division,37.0,3443.0,4.0,5.37,0.1,0.14,200000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,23.0,32942.0,28.0,0.0,0.0,0.0,31,17,0,27,17,99.77
Salim El Jebari,2025-26,CD Mirandés,,21.0,Extremo,cesion,cesion,Otra categoria España,32.0,1733.0,1.0,1.47,0.05,0.08,400000.0,,,,,0,True,5.0,3997.0,8.0,7.75,12.13,23.0,32942.0,28.0,0.0,0.0,0.0,23,19,0,21,9,97.23
Selvi Clua,2025-26,CD Mirandés,,20.0,Centrocampista,cesion,cesion,Primera Division,21.0,1247.0,0.0,0.99,0.0,0.07,300000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,23.0,32942.0,28.0,0.0,0.0,0.0,31,17,0,27,17,99.77
Siren Diao,2025-26,CD Mirandés,,21.0,Delantero,cesion,cesion,Extranjero,7.0,350.0,0.0,2.04,0.0,0.52,1500000.0,,,,,0,True,5.0,3362.0,10.0,10.73,10.21,23.0,32942.0,28.0,0.0,0.0,0.0,24,19,0,16,13,97.95
Thiago Helguera,2025-26,CD Mirandés,,19.0,Centrocampista,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,23.0,32942.0,28.0,0.0,0.0,0.0,31,17,0,27,17,99.77
Toni Tamarit,2025-26,CD Mirandés,,19.0,Lateral,cesion,cesion,Cantera / Filial,30.0,1844.0,0.0,1.35,0.0,0.07,0.0,,,,,0,True,3.0,5648.0,0.0,3.18,17.15,23.0,32942.0,28.0,0.0,0.0,0.0,22,18,1,19,8,96.78
Unax Del Cura,2025-26,CD Mirandés,,20.0,Delantero,sub23_wyscout,otro,Cantera / Filial,13.0,1034.0,5.0,5.27,0.44,0.46,25000.0,,,,,0,True,5.0,3362.0,10.0,10.73,10.21,23.0,32942.0,28.0,0.0,0.0,0.0,24,19,0,16,13,97.95
Álex Cardero,2025-26,CD Mirandés,,21.0,Mediapunta,cesion,cesion,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,400000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,23.0,32942.0,28.0,0.0,0.0,0.0,7,4,0,6,3,65.41
Adrián Ruiz,2025-26,Cultural Leonesa,,21.0,Centrocampista,otro,otro,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,11.0,20330.0,10.0,0.0,0.0,0.0,6,2,0,5,5,64.42
Arnau Rafús,2025-26,Cultural Leonesa,,22.0,Portero,libre,libre,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,11.0,20330.0,10.0,0.0,0.0,0.0,2,0,0,1,2,20.22
Daniel Paraschiv,2025-26,Cultural Leonesa,,26.0,Delantero,cesion,cesion,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,800000.0,-200000.0,-20.0,0,False,0.0,0.0,0.0,0.0,0.0,11.0,20330.0,10.0,0.0,0.0,0.0,3,1,0,0,3,29.18
Diego Collado,2025-26,Cultural Leonesa,,24.0,Delantero,libre,libre,Extranjero,38.0,1621.0,3.0,3.87,0.17,0.21,400000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,11.0,20330.0,10.0,0.0,0.0,0.0,3,1,0,0,3,29.18
Edgar Badia,2025-26,Cultural Leonesa,,33.0,Portero,libre,libre,Segunda Division,41.0,4031.0,0.0,0.24,0.0,0.01,600000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,11.0,20330.0,10.0,0.0,0.0,0.0,2,0,0,1,2,20.22
Homam Al-amin,2025-26,Cultural Leonesa,,26.0,Lateral,cesion,cesion,Extranjero,14.0,743.0,0.0,0.92,0.0,0.11,500000.0,,,,,0,True,1.0,3249.0,1.0,0.77,15.98,11.0,20330.0,10.0,0.0,0.0,0.0,4,3,0,2,4,53.49
Iván Calero,2025-26,Cultural Leonesa,,30.0,Lateral,libre,libre,Segunda Division,35.0,2511.0,3.0,3.15,0.11,0.11,700000.0,,,,,0,True,1.0,3249.0,1.0,0.77,15.98,11.0,20330.0,10.0,0.0,0.0,0.0,4,3,0,2,4,53.49
Jordi Mboula,2025-26,Cultural Leonesa,,26.0,Extremo,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,500000.0,0.0,0.0,0,False,3.0,1706.0,4.0,2.13,8.39,11.0,20330.0,10.0,0.0,0.0,0.0,7,2,0,4,5,64.62
Juan Larios,2025-26,Cultural Leonesa,,21.0,Lateral,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,3500000.0,2000000.0,-1500000.0,-42.86,0,False,1.0,3249.0,1.0,0.77,15.98,11.0,20330.0,10.0,0.0,0.0,0.0,4,3,0,2,4,53.49
Lucas Ribeiro,2025-26,Cultural Leonesa,,26.0,Extremo,otro,otro,Sin club anterior,27.0,1557.0,5.0,4.57,0.29,0.26,2500000.0,,,,,0,True,3.0,1706.0,4.0,2.13,8.39,11.0,20330.0,10.0,0.0,0.0,0.0,7,2,0,4,5,64.62
Luis Chacón,2025-26,Cultural Leonesa,,25.0,Mediapunta,cesion,cesion,Segunda Division,40.0,3724.0,8.0,8.19,0.19,0.2,500000.0,500000.0,500000.0,0.0,0.0,0,True,0.0,0.0,0.0,0.0,0.0,11.0,20330.0,10.0,0.0,0.0,0.0,3,1,0,2,2,33.92
Matia Barzic,2025-26,Cultural Leonesa,,21.0,Central,cesion,cesion,Primera Division,34.0,3093.0,2.0,1.25,0.06,0.04,500000.0,,,,,0,True,4.0,10123.0,4.0,5.97,49.79,11.0,20330.0,10.0,0.0,0.0,0.0,4,1,0,3,4,49.46
Nemanja Radoja,2025-26,Cultural Leonesa,,33.0,Centrocampista,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,11.0,20330.0,10.0,0.0,0.0,0.0,6,2,0,5,5,64.42
Paco Cortés,2025-26,Cultural Leonesa,,18.0,Extremo,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,300000.0,,,0,False,3.0,1706.0,4.0,2.13,8.39,11.0,20330.0,10.0,0.0,0.0,0.0,7,2,0,4,5,64.62
Peru Rodríguez,2025-26,Cultural Leonesa,,23.0,Central,libre,libre,Cantera / Filial,24.0,2028.0,2.0,2.09,0.09,0.09,600000.0,,,,,0,True,4.0,10123.0,4.0,5.97,49.79,11.0,20330.0,10.0,0.0,0.0,0.0,4,1,0,3,4,49.46
Rafa Tresaco,2025-26,Cultural Leonesa,,24.0,Extremo,libre,libre,Otra categoria España,24.0,1371.0,2.0,1.74,0.13,0.11,250000.0,,,,,0,True,3.0,1706.0,4.0,2.13,8.39,11.0,20330.0,10.0,0.0,0.0,0.0,7,2,0,4,5,64.62
Roger Hinojo,2025-26,Cultural Leonesa,,20.0,Lateral,cesion,cesion,Primera Division,37.0,3249.0,1.0,0.77,0.03,0.02,50000.0,,,,,0,True,1.0,3249.0,1.0,0.77,15.98,11.0,20330.0,10.0,0.0,0.0,0.0,4,3,0,2,4,53.49
Rubén Sobrino,2025-26,Cultural Leonesa,,33.0,Delantero,libre,libre,Primera Division,28.0,1551.0,1.0,3.07,0.06,0.18,800000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,11.0,20330.0,10.0,0.0,0.0,0.0,3,1,0,0,3,29.18
Selu Diallo,2025-26,Cultural Leonesa,,21.0,Centrocampista,cesion,cesion,Primera Division,34.0,1811.0,0.0,2.09,0.0,0.1,200000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,11.0,20330.0,10.0,0.0,0.0,0.0,6,2,0,5,5,64.42
Thiago Ojeda,2025-26,Cultural Leonesa,,22.0,Centrocampista,cesion,cesion,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,11.0,20330.0,10.0,0.0,0.0,0.0,6,2,0,5,5,64.42
Tomás Ribeiro,2025-26,Cultural Leonesa,,26.0,Central,otro,otro,Sin club anterior,12.0,897.0,0.0,0.03,0.0,0.0,1000000.0,,,,,0,True,4.0,10123.0,4.0,5.97,49.79,11.0,20330.0,10.0,0.0,0.0,0.0,4,1,0,3,4,49.46
Víctor Moreno,2025-26,Cultural Leonesa,,20.0,Extremo,cesion,cesion,Cantera / Filial,16.0,820.0,2.0,1.39,0.22,0.15,250000.0,,,,,0,True,3.0,1706.0,4.0,2.13,8.39,11.0,20330.0,10.0,0.0,0.0,0.0,7,2,0,4,5,64.62
Yayo González,2025-26,Cultural Leonesa,,21.0,Centrocampista,libre,libre,Segunda Division,14.0,443.0,0.0,0.18,0.0,0.04,250000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,11.0,20330.0,10.0,0.0,0.0,0.0,6,2,0,5,5,64.42
Alfred Caicedo,2025-26,Cádiz CF,Pako Ayestarán,20.0,Lateral,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,,,,,0,False,5.0,5952.0,4.0,1.08,19.17,18.0,31056.0,29.0,18.0,31043.0,5952.0,8,1,1,7,8,72.09
Antoñito Cordero,2025-26,Cádiz CF,Pako Ayestarán,19.0,Extremo,cesion,cesion,Extranjero,21.0,1407.0,3.0,2.12,0.19,0.14,2000000.0,,,,,0,True,5.0,6199.0,12.0,13.6,19.96,18.0,31056.0,29.0,18.0,31043.0,6199.0,11,1,2,9,11,79.71
Bojan Kovacevic,2025-26,Cádiz CF,Pako Ayestarán,21.0,Central,traspaso,traspaso,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,,,,,0,False,3.0,5706.0,1.0,2.72,18.37,18.0,31056.0,29.0,18.0,31043.0,5706.0,8,2,2,6,8,76.31
David García,2025-26,Cádiz CF,Pako Ayestarán,21.0,Mediapunta,traspaso,traspaso,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,18.0,31056.0,29.0,18.0,31043.0,0.0,4,0,3,1,4,31.29
Dawda Camara,2025-26,Cádiz CF,Pako Ayestarán,22.0,Delantero,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,,,,,0,False,3.0,5071.0,8.0,14.52,16.33,18.0,31056.0,29.0,18.0,31043.0,5058.0,6,2,0,4,6,63.06
Efe Aghama,2025-26,Cádiz CF,Pako Ayestarán,21.0,Extremo,traspaso,traspaso,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0,700000.0,675000.0,2700.0,1,False,5.0,6199.0,12.0,13.6,19.96,18.0,31056.0,29.0,18.0,31043.0,6199.0,11,1,2,9,11,79.71
Isaac Obeng,2025-26,Cádiz CF,Pako Ayestarán,22.0,Extremo,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0,False,5.0,6199.0,12.0,13.6,19.96,18.0,31056.0,29.0,18.0,31043.0,6199.0,11,1,2,9,11,79.71
Iuri Tabatadze,2025-26,Cádiz CF,Pako Ayestarán,25.0,Extremo,traspaso,traspaso,Extranjero,18.0,861.0,6.0,2.63,0.63,0.27,450000.0,,,,,0,True,5.0,6199.0,12.0,13.6,19.96,18.0,31056.0,29.0,18.0,31043.0,6199.0,11,1,2,9,11,79.71
Jerónimo Dómina,2025-26,Cádiz CF,Pako Ayestarán,20.0,Delantero,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,,,,,0,False,3.0,5071.0,8.0,14.52,16.33,18.0,31056.0,29.0,18.0,31043.0,5058.0,6,2,0,4,6,63.06
Joaquín González,2025-26,Cádiz CF,Pako Ayestarán,24.0,Centrocampista,otro,otro,Otra categoria España,11.0,736.0,1.0,1.05,0.12,0.13,200000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,18.0,31056.0,29.0,18.0,31043.0,4557.0,6,0,0,3,6,53.94
Jorge Moreno,2025-26,Cádiz CF,Pako Ayestarán,24.0,Central,libre,libre,Cantera / Filial,19.0,1628.0,1.0,0.5,0.06,0.03,500000.0,,,,,0,True,3.0,5706.0,1.0,2.72,18.37,18.0,31056.0,29.0,18.0,31043.0,5706.0,8,2,2,6,8,76.31
Juan Díaz,2025-26,Cádiz CF,Pako Ayestarán,19.0,Lateral,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,,,,,0,False,5.0,5952.0,4.0,1.08,19.17,18.0,31056.0,29.0,18.0,31043.0,5952.0,8,1,1,7,8,72.09
Lucas Pérez,2025-26,Cádiz CF,Pako Ayestarán,37.0,Delantero,otro,otro,Sin club anterior,7.0,435.0,1.0,0.56,0.21,0.12,300000.0,,,,,0,True,3.0,5071.0,8.0,14.52,16.33,18.0,31056.0,29.0,18.0,31043.0,5058.0,6,2,0,4,6,63.06
Pelayo Fernández,2025-26,Cádiz CF,Pako Ayestarán,22.0,Central,cesion,cesion,Primera Division,10.0,878.0,1.0,1.22,0.1,0.13,500000.0,,,,,0,True,3.0,5706.0,1.0,2.72,18.37,18.0,31056.0,29.0,18.0,31043.0,5706.0,8,2,2,6,8,76.31
Raúl Pereira,2025-26,Cádiz CF,Pako Ayestarán,20.0,Lateral,sub23_wyscout,otro,Otra categoria España,14.0,830.0,0.0,0.15,0.0,0.02,100000.0,,,,,0,True,5.0,5952.0,4.0,1.08,19.17,18.0,31056.0,29.0,18.0,31043.0,5952.0,8,1,1,7,8,72.09
Sergio Arribas,2025-26,Cádiz CF,Pako Ayestarán,22.0,Lateral,sub23_wyscout,otro,Otra categoria España,20.0,1473.0,1.0,0.17,0.06,0.01,400000.0,,,,,0,True,5.0,5952.0,4.0,1.08,19.17,18.0,31056.0,29.0,18.0,31043.0,5952.0,8,1,1,7,8,72.09
Sergio Ortuño,2025-26,Cádiz CF,Pako Ayestarán,26.0,Centrocampista,libre,libre,Segunda Division,37.0,2889.0,1.0,1.41,0.03,0.04,1000000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,18.0,31056.0,29.0,18.0,31043.0,4557.0,6,0,0,3,6,53.94
Suso,2025-26,Cádiz CF,Pako Ayestarán,31.0,Mediapunta,libre,libre,Primera Division,27.0,2092.0,1.0,1.77,0.04,0.08,1500000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,18.0,31056.0,29.0,18.0,31043.0,0.0,4,0,3,1,4,31.29
Usher Lobede,2025-26,Cádiz CF,Pako Ayestarán,21.0,Extremo,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,0.0,0,False,5.0,6199.0,12.0,13.6,19.96,18.0,31056.0,29.0,18.0,31043.0,6199.0,11,1,2,9,11,79.71
Victor Aznar,2025-26,Cádiz CF,Pako Ayestarán,22.0,Portero,sub23_wyscout,otro,Otra categoria España,34.0,3367.0,0.0,0.0,0.0,0.0,100000.0,,,,,0,True,1.0,3571.0,0.0,0.0,11.5,18.0,31056.0,29.0,18.0,31043.0,3571.0,2,0,0,1,2,26.45
Yussi Diarra,2025-26,Cádiz CF,Pako Ayestarán,26.0,Mediapunta,traspaso,traspaso,Segunda Division,28.0,1754.0,1.0,1.27,0.05,0.07,1000000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,18.0,31056.0,29.0,18.0,31043.0,0.0,4,0,3,1,4,31.29
Álvaro García Pascual,2025-26,Cádiz CF,Pako Ayestarán,22.0,Delantero,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,,,,,0,False,3.0,5071.0,8.0,14.52,16.33,18.0,31056.0,29.0,18.0,31043.0,5058.0,6,2,0,4,6,63.06
Adrián Fuentes,2025-26,Córdoba CF,,28.0,Delantero,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,11.0,15724.0,13.0,0.0,0.0,0.0,7,0,0,2,7,48.72
Alberto Del Moral,2025-26,Córdoba CF,,25.0,Centrocampista,cesion,cesion,Segunda Division,19.0,926.0,0.0,0.22,0.0,0.02,800000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,11.0,15724.0,13.0,0.0,0.0,0.0,9,4,1,5,8,79.86
Dalisson De Almeida,2025-26,Córdoba CF,,25.0,Mediapunta,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,11.0,15724.0,13.0,0.0,0.0,0.0,5,2,0,3,5,58.57
Dani Requena,2025-26,Córdoba CF,,21.0,Centrocampista,cesion,cesion,Cantera / Filial,35.0,2735.0,2.0,2.78,0.07,0.09,400000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,11.0,15724.0,13.0,0.0,0.0,0.0,9,4,1,5,8,79.86
Diego Bri,2025-26,Córdoba CF,,22.0,Lateral,cesion,cesion,Otra categoria España,28.0,1347.0,3.0,3.06,0.2,0.2,400000.0,,,,,0,True,4.0,2257.0,4.0,3.27,14.35,11.0,15724.0,13.0,0.0,0.0,0.0,7,2,0,4,7,68.98
Diego Percan,2025-26,Córdoba CF,,24.0,Delantero,libre,libre,Extranjero,18.0,576.0,2.0,2.7,0.31,0.42,200000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,11.0,15724.0,13.0,0.0,0.0,0.0,7,0,0,2,7,48.72
Franck Fomeyem,2025-26,Córdoba CF,,25.0,Central,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,,,,,0,False,1.0,2782.0,0.0,2.27,17.69,11.0,15724.0,13.0,0.0,0.0,0.0,7,2,0,2,7,65.03
Ignasi Vilarrasa,2025-26,Córdoba CF,,25.0,Lateral,libre,libre,Primera Division,21.0,1712.0,1.0,1.67,0.05,0.09,1000000.0,,,,,0,True,4.0,2257.0,4.0,3.27,14.35,11.0,15724.0,13.0,0.0,0.0,0.0,7,2,0,4,7,68.98
Iker Álvarez,2025-26,Córdoba CF,,23.0,Portero,libre,libre,Cantera / Filial,34.0,3329.0,0.0,0.0,0.0,0.0,800000.0,,,,,0,True,1.0,3329.0,0.0,0.0,21.17,11.0,15724.0,13.0,0.0,0.0,0.0,2,0,0,2,2,29.02
Jan Salas,2025-26,Córdoba CF,,20.0,Centrocampista,cesion,cesion,Primera Division,4.0,132.0,0.0,0.0,0.0,0.0,100000.0,100000.0,500000.0,400000.0,400.0,1,True,0.0,0.0,0.0,0.0,0.0,11.0,15724.0,13.0,0.0,0.0,0.0,9,4,1,5,8,79.86
Juan María Alcedo,2025-26,Córdoba CF,,24.0,Lateral,libre,libre,Segunda Division,12.0,482.0,0.0,0.22,0.0,0.04,500000.0,,,,,0,True,4.0,2257.0,4.0,3.27,14.35,11.0,15724.0,13.0,0.0,0.0,0.0,7,2,0,4,7,68.98
Kevin Medina,2025-26,Córdoba CF,,24.0,Extremo,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,,,,,0,False,1.0,1549.0,1.0,2.79,9.85,11.0,15724.0,13.0,0.0,0.0,0.0,3,1,0,2,2,35.8
Mariano Carmona,2025-26,Córdoba CF,,24.0,Delantero,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,200000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,11.0,15724.0,13.0,0.0,0.0,0.0,7,0,0,2,7,48.72
Mikel Goti,2025-26,Córdoba CF,,23.0,Mediapunta,cesion,cesion,Primera Division,16.0,904.0,1.0,1.48,0.1,0.15,1500000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,11.0,15724.0,13.0,0.0,0.0,0.0,5,2,0,3,5,58.57
Rubén Alves,2025-26,Córdoba CF,,30.0,Central,libre,libre,Segunda Division,21.0,1834.0,2.0,1.63,0.1,0.08,600000.0,,,,,0,True,1.0,2782.0,0.0,2.27,17.69,11.0,15724.0,13.0,0.0,0.0,0.0,7,2,0,2,7,65.03
Sergi Guardiola,2025-26,Córdoba CF,,34.0,Delantero,libre,libre,Primera Division,36.0,1699.0,4.0,5.67,0.21,0.3,500000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,11.0,15724.0,13.0,0.0,0.0,0.0,7,0,0,2,7,48.72
Trilli,2025-26,Córdoba CF,,22.0,Lateral,cesion,cesion,Primera Division,15.0,768.0,1.0,0.21,0.12,0.02,200000.0,,,,,0,True,4.0,2257.0,4.0,3.27,14.35,11.0,15724.0,13.0,0.0,0.0,0.0,7,2,0,4,7,68.98
Victor Sánchez,2025-26,Córdoba CF,,23.0,Delantero,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,11.0,15724.0,13.0,0.0,0.0,0.0,7,0,0,2,7,48.72
Álex Martín,2025-26,Córdoba CF,,27.0,Central,libre,libre,Primera Division,30.0,2572.0,0.0,0.44,0.0,0.02,400000.0,,,,,0,True,1.0,2782.0,0.0,2.27,17.69,11.0,15724.0,13.0,0.0,0.0,0.0,7,2,0,2,7,65.03
Adrià Altimira,2025-26,Deportivo de La Coruña,Óscar Gilsanz,24.0,Lateral,libre,libre,Primera Division,22.0,2039.0,1.0,1.02,0.04,0.05,1400000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,7.0,25320.0,47.0,7.0,21893.0,0.0,5,1,1,1,5,42.37
Arnau Comas,2025-26,Deportivo de La Coruña,Óscar Gilsanz,25.0,Central,otro,otro,Extranjero,24.0,1739.0,0.0,0.07,0.0,0.0,500000.0,,,,,0,True,3.0,5927.0,3.0,3.12,23.41,7.0,25320.0,47.0,7.0,21893.0,5927.0,6,1,1,3,6,57.88
Bil Nsongo,2025-26,Deportivo de La Coruña,Óscar Gilsanz,21.0,Delantero,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,,,,,0,False,1.0,3258.0,11.0,13.44,12.87,7.0,25320.0,47.0,7.0,21893.0,3258.0,6,2,2,2,6,55.38
Daniel Bachmann,2025-26,Deportivo de La Coruña,Óscar Gilsanz,31.0,Portero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0,1400000.0,600000.0,-800000.0,-57.14,0,False,0.0,0.0,0.0,0.0,0.0,7.0,25320.0,47.0,7.0,21893.0,0.0,3,1,0,0,3,29.18
Giacomo Quagliata,2025-26,Deportivo de La Coruña,Óscar Gilsanz,25.0,Lateral,otro,otro,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,7.0,25320.0,47.0,7.0,21893.0,0.0,5,1,1,1,5,42.37
Jairo Noriega,2025-26,Deportivo de La Coruña,Óscar Gilsanz,21.0,Mediapunta,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,300000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,7.0,25320.0,47.0,7.0,21893.0,0.0,4,0,0,3,4,41.51
José Gragera,2025-26,Deportivo de La Coruña,Óscar Gilsanz,25.0,Centrocampista,cesion,cesion,Primera Division,11.0,611.0,0.0,0.21,0.0,0.03,2000000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,7.0,25320.0,47.0,7.0,21893.0,6583.0,6,1,2,2,6,54.15
Kevin Sánchez,2025-26,Deportivo de La Coruña,Óscar Gilsanz,20.0,Delantero,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,400000.0,0.0,0.0,0,False,1.0,3258.0,11.0,13.44,12.87,7.0,25320.0,47.0,7.0,21893.0,3258.0,6,2,2,2,6,55.38
Lucas Noubi,2025-26,Deportivo de La Coruña,Óscar Gilsanz,20.0,Central,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,,,,,0,False,3.0,5927.0,3.0,3.12,23.41,7.0,25320.0,47.0,7.0,21893.0,5927.0,6,1,1,3,6,57.88
Luismi Cruz,2025-26,Deportivo de La Coruña,Óscar Gilsanz,24.0,Extremo,traspaso,traspaso,Segunda Division,40.0,2638.0,3.0,3.1,0.1,0.11,1000000.0,,,,,0,True,2.0,6125.0,21.0,22.43,24.19,7.0,25320.0,47.0,7.0,21893.0,6125.0,7,1,2,4,7,64.32
Miguel Loureiro,2025-26,Deportivo de La Coruña,Óscar Gilsanz,28.0,Central,traspaso,traspaso,Primera Division,38.0,3627.0,0.0,2.35,0.0,0.06,1000000.0,,,,,0,True,3.0,5927.0,3.0,3.12,23.41,7.0,25320.0,47.0,7.0,21893.0,5927.0,6,1,1,3,6,57.88
Riki Rodríguez,2025-26,Deportivo de La Coruña,Óscar Gilsanz,28.0,Centrocampista,traspaso,traspaso,Segunda Division,30.0,2265.0,0.0,1.81,0.0,0.07,1400000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,7.0,25320.0,47.0,7.0,21893.0,6583.0,6,1,2,2,6,54.15
Samuele Mulattieri,2025-26,Deportivo de La Coruña,Óscar Gilsanz,24.0,Delantero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,,,,,0,False,1.0,3258.0,11.0,13.44,12.87,7.0,25320.0,47.0,7.0,21893.0,3258.0,6,2,2,2,6,55.38
Stoichkov,2025-26,Deportivo de La Coruña,Óscar Gilsanz,31.0,Delantero,cesion,cesion,Primera Division,36.0,1880.0,5.0,3.22,0.24,0.15,1500000.0,,,,,0,True,1.0,3258.0,11.0,13.44,12.87,7.0,25320.0,47.0,7.0,21893.0,3258.0,6,2,2,2,6,55.38
Álvaro Ferllo,2025-26,Deportivo de La Coruña,Óscar Gilsanz,27.0,Portero,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,7.0,25320.0,47.0,7.0,21893.0,0.0,3,1,0,0,3,29.18
