jugador,temporada,club,entrenador,edad,posicion,tipo_operacion,tipo_suceso,minutos,goles,xg,valor_mercado,revalorizacion_porcentual,revalorizacion_absoluta,comp_desarrollo,comp_mercado,comp_rendimiento,comp_progresion,dimensiones_usadas,operation_success_score
Enrique Clemente,2022-23,UD Las Palmas,García Pimienta,23.0,Lateral,traspaso,traspaso,670.0,0.0,0.03,300000.0,,,0.24814814814814815,,0.0,,desarrollo+rendimiento,16.54
Joel Del Pino,2022-23,UD Las Palmas,García Pimienta,24.0,Extremo,otro,otro,0.0,0.0,0.0,150000.0,33.33,50000.0,,0.41664999999999996,,0.7,mercado+progresion,52.29
Marc Cardona,2022-23,UD Las Palmas,García Pimienta,26.0,Delantero,traspaso,traspaso,2194.0,7.0,8.46,500000.0,0.0,0.0,0.8125925925925926,0.25,0.6279999999999999,0.0,desarrollo+mercado+progresion+rendimiento,51.31
Marvin Park,2022-23,UD Las Palmas,García Pimienta,22.0,Lateral,cesion,cesion,1048.0,1.0,0.44,500000.0,,,0.38814814814814813,,0.14,,desarrollo+rendimiento,30.54
Sandro Ramírez,2022-23,UD Las Palmas,García Pimienta,27.0,Delantero,cesion,cesion,1321.0,7.0,5.42,3500000.0,,,0.4892592592592593,,0.8719999999999999,,desarrollo+rendimiento,61.68
Fer Niño,2022-23,Villarreal CF B,Miguel Álvarez,21.0,Delantero,otro,otro,0.0,0.0,0.0,3000000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Mamadou Mbacke,2022-23,Villarreal CF B,Miguel Álvarez,19.0,Central,cesion,cesion,0.0,0.0,0.0,2500000.0,12.0,300000.0,,0.31,,0.7,mercado+progresion,45.62
Sergio Carreira,2022-23,Villarreal CF B,Miguel Álvarez,21.0,Lateral,cesion,cesion,0.0,0.0,0.0,1500000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Álex Millán,2022-23,Villarreal CF B,Miguel Álvarez,23.0,Delantero,otro,otro,0.0,0.0,0.0,800000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Iker Recio,2023-24,AD Alcorcón,,22.0,Central,otro,otro,0.0,0.0,0.0,50000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Yago Paredes,2023-24,AD Alcorcón,,18.0,Delantero,otro,otro,0.0,0.0,0.0,100000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Álvaro Yuste,2023-24,AD Alcorcón,,22.0,Centrocampista,otro,otro,0.0,0.0,0.0,50000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Agus Medina,2023-24,Albacete Balompié,Rubén Albés,28.0,Extremo,traspaso,traspaso,2850.0,4.0,4.15,800000.0,,,1.0,,0.26,,desarrollo+rendimiento,75.33
Alberto Quiles,2023-24,Albacete Balompié,Rubén Albés,28.0,Delantero,libre,libre,0.0,0.0,0.0,600000.0,100.0,600000.0,,0.75,,0.85,mercado+progresion,78.75
Antonio Pacheco,2023-24,Albacete Balompié,Rubén Albés,21.0,Centrocampista,libre,libre,766.0,1.0,0.93,400000.0,,,0.2837037037037037,,0.23199999999999998,,desarrollo+rendimiento,26.65
Fidel,2023-24,Albacete Balompié,Rubén Albés,34.0,Extremo,libre,libre,0.0,0.0,0.0,800000.0,-56.25,-450000.0,,0.0,,0.0,mercado+progresion,0.0
Jonathan Silva,2023-24,Albacete Balompié,Rubén Albés,29.0,Lateral,cesion,cesion,0.0,0.0,0.0,800000.0,-12.5,-100000.0,,0.1875,,0.0,mercado+progresion,11.72
Kaiky,2023-24,Albacete Balompié,Rubén Albés,20.0,Central,cesion,cesion,0.0,0.0,0.0,2500000.0,-20.0,-500000.0,,0.15,,0.0,mercado+progresion,9.38
Pedro Benito,2023-24,Albacete Balompié,Rubén Albés,23.0,Extremo,libre,libre,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Rai Marchán,2023-24,Albacete Balompié,Rubén Albés,30.0,Centrocampista,libre,libre,0.0,0.0,0.0,250000.0,-20.0,-50000.0,,0.15,,0.0,mercado+progresion,9.38
Samuel Shashoua,2023-24,Albacete Balompié,Rubén Albés,24.0,Extremo,libre,libre,0.0,0.0,0.0,1000000.0,-30.0,-300000.0,,0.1,,0.0,mercado+progresion,6.25
Tomáš Vaclík,2023-24,Albacete Balompié,Rubén Albés,34.0,Portero,otro,otro,0.0,0.0,0.0,1200000.0,-50.0,-600000.0,,0.0,,0.0,mercado+progresion,0.0
Toni Datkovic,2023-24,Albacete Balompié,Rubén Albés,29.0,Central,libre,libre,0.0,0.0,0.0,600000.0,-16.67,-100000.0,,0.16665,,0.0,mercado+progresion,10.42
Ander Martín,2023-24,Burgos CF,Julián Calero,22.0,Extremo,libre,libre,0.0,0.0,0.0,400000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Anderson Arroyo,2023-24,Burgos CF,Julián Calero,24.0,Lateral,cesion,cesion,0.0,0.0,0.0,800000.0,25.0,200000.0,,0.375,,0.7,mercado+progresion,49.69
Dani Ojeda,2023-24,Burgos CF,Julián Calero,28.0,Extremo,libre,libre,0.0,0.0,0.0,900000.0,33.33,300000.0,,0.41664999999999996,,0.7,mercado+progresion,52.29
Edu Espiau,2023-24,Burgos CF,Julián Calero,28.0,Delantero,libre,libre,0.0,0.0,0.0,600000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Esteban Saveljich,2023-24,Burgos CF,Julián Calero,32.0,Central,libre,libre,0.0,0.0,0.0,500000.0,-20.0,-100000.0,,0.15,,0.0,mercado+progresion,9.38
Fer Niño,2023-24,Burgos CF,Julián Calero,22.0,Delantero,libre,libre,2848.0,7.0,7.56,3000000.0,,,1.0,,0.456,,desarrollo+rendimiento,81.87
Javi López,2023-24,Burgos CF,Julián Calero,22.0,Extremo,otro,otro,0.0,0.0,0.0,50000.0,300.0,150000.0,,1.0,,1.0,mercado+progresion,100.0
Joni Montiel,2023-24,Burgos CF,Julián Calero,25.0,Mediapunta,cesion,cesion,0.0,0.0,0.0,2000000.0,-40.0,-800000.0,,0.05,,0.0,mercado+progresion,3.12
Loïc Badiashile,2023-24,Burgos CF,Julián Calero,25.0,Portero,otro,otro,0.0,0.0,0.0,100000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Álex Sancris,2023-24,Burgos CF,Julián Calero,26.0,Extremo,libre,libre,0.0,0.0,0.0,300000.0,566.67,1700000.0,,1.0,,1.0,mercado+progresion,100.0
Andoni Zubiaurre,2023-24,CD Eldense,,26.0,Portero,libre,libre,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Arnau Ortiz,2023-24,CD Eldense,,21.0,Extremo,cesion,cesion,0.0,0.0,0.0,200000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Derick Poloni,2023-24,CD Eldense,,29.0,Lateral,otro,otro,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Eddie Salcedo,2023-24,CD Eldense,,21.0,Delantero,cesion,cesion,0.0,0.0,0.0,2500000.0,-40.0,-1000000.0,,0.05,,0.0,mercado+progresion,3.12
Florin Andone,2023-24,CD Eldense,,30.0,Delantero,libre,libre,0.0,0.0,0.0,800000.0,-25.0,-200000.0,,0.125,,0.0,mercado+progresion,7.81
Marc-olivier Doué,2023-24,CD Eldense,,22.0,Centrocampista,libre,libre,0.0,0.0,0.0,250000.0,-20.0,-50000.0,,0.15,,0.0,mercado+progresion,9.38
Mario Da Costa,2023-24,CD Eldense,,22.0,Extremo,libre,libre,0.0,0.0,0.0,150000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Miguel Llambrich,2023-24,CD Eldense,,27.0,Lateral,libre,libre,0.0,0.0,0.0,500000.0,-60.0,-300000.0,,0.0,,0.0,mercado+progresion,0.0
Miguel Marí,2023-24,CD Eldense,,26.0,Centrocampista,libre,libre,0.0,0.0,0.0,200000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Mo Dauda,2023-24,CD Eldense,,25.0,Extremo,cesion,cesion,0.0,0.0,0.0,1000000.0,-20.0,-200000.0,,0.15,,0.0,mercado+progresion,9.38
Sergio Ortuño,2023-24,CD Eldense,,24.0,Centrocampista,libre,libre,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Youness Lachhab,2023-24,CD Eldense,,24.0,Centrocampista,libre,libre,0.0,0.0,0.0,150000.0,33.33,50000.0,,0.41664999999999996,,0.7,mercado+progresion,52.29
Álvaro Aceves,2023-24,CD Eldense,,20.0,Portero,cesion,cesion,0.0,0.0,0.0,200000.0,200.0,400000.0,,1.0,,1.0,mercado+progresion,100.0
Darko Brasanac,2023-24,CD Leganés,Borja Jiménez,31.0,Centrocampista,traspaso,traspaso,0.0,0.0,0.0,1500000.0,-66.67,-1000000.0,,0.0,,0.0,mercado+progresion,0.0
Darío Poveda,2023-24,CD Leganés,Borja Jiménez,26.0,Delantero,cesion,cesion,0.0,0.0,0.0,600000.0,-16.67,-100000.0,,0.16665,,0.0,mercado+progresion,10.42
Diego Conde,2023-24,CD Leganés,Borja Jiménez,24.0,Portero,libre,libre,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Enric Franquesa,2023-24,CD Leganés,Borja Jiménez,26.0,Lateral,cesion,cesion,4009.0,2.0,1.82,800000.0,,,1.0,,0.08,,desarrollo+rendimiento,69.33
Jorge Sáenz,2023-24,CD Leganés,Borja Jiménez,26.0,Central,traspaso,traspaso,3495.0,2.0,1.64,1000000.0,,,1.0,,0.092,,desarrollo+rendimiento,69.73
Juan Cruz,2023-24,CD Leganés,Borja Jiménez,23.0,Extremo,cesion,cesion,1049.0,4.0,1.61,1000000.0,,,0.38851851851851854,,0.52,,desarrollo+rendimiento,43.23
Julián Chicco,2023-24,CD Leganés,Borja Jiménez,25.0,Centrocampista,libre,libre,0.0,0.0,0.0,650000.0,-23.08,-150000.0,,0.1346,,0.0,mercado+progresion,8.41
Lalo Aguilar,2023-24,CD Leganés,Borja Jiménez,21.0,Lateral,otro,sub23_wyscout,37.0,0.0,0.0,25000.0,300.0,75000.0,0.013703703703703704,1.0,0.0,1.0,desarrollo+mercado+progresion+rendimiento,40.55
Miguel De La Fuente,2023-24,CD Leganés,Borja Jiménez,23.0,Delantero,cesion,cesion,2415.0,13.0,11.07,2000000.0,0.0,0.0,0.8944444444444445,0.25,0.9039999999999999,0.0,desarrollo+mercado+progresion+rendimiento,60.11
Sergio Navarro,2023-24,CD Leganés,Borja Jiménez,22.0,Extremo,otro,otro,0.0,0.0,0.0,150000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Alan Godoy,2023-24,CD Mirandés,Sergio Pellicer,20.0,Delantero,cesion,cesion,0.0,0.0,0.0,150000.0,33.33,50000.0,,0.41664999999999996,,0.7,mercado+progresion,52.29
Alberto Reina,2023-24,CD Mirandés,Sergio Pellicer,25.0,Centrocampista,libre,libre,0.0,0.0,0.0,300000.0,400.0,1200000.0,,1.0,,1.0,mercado+progresion,100.0
Andoni Zubiaurre,2023-24,CD Mirandés,Sergio Pellicer,27.0,Portero,cesion,cesion,0.0,0.0,0.0,500000.0,-40.0,-200000.0,,0.05,,0.0,mercado+progresion,3.12
Antonino La Gumina,2023-24,CD Mirandés,Sergio Pellicer,27.0,Delantero,cesion,cesion,0.0,0.0,0.0,700000.0,-28.57,-200000.0,,0.10715,,0.0,mercado+progresion,6.7
Carlos Martín,2023-24,CD Mirandés,Sergio Pellicer,21.0,Extremo,cesion,cesion,0.0,0.0,0.0,500000.0,600.0,3000000.0,,1.0,,1.0,mercado+progresion,100.0
Daniel Luna,2023-24,CD Mirandés,Sergio Pellicer,20.0,Mediapunta,cesion,cesion,0.0,0.0,0.0,500000.0,-40.0,-200000.0,,0.05,,0.0,mercado+progresion,3.12
Diego Moreno,2023-24,CD Mirandés,Sergio Pellicer,22.0,Lateral,cesion,cesion,0.0,0.0,0.0,800000.0,-25.0,-200000.0,,0.125,,0.0,mercado+progresion,7.81
Diogo Verdasca,2023-24,CD Mirandés,Sergio Pellicer,26.0,Central,libre,libre,0.0,0.0,0.0,300000.0,-33.33,-100000.0,,0.08335000000000001,,0.0,mercado+progresion,5.21
Gabri Martínez,2023-24,CD Mirandés,Sergio Pellicer,20.0,Extremo,cesion,cesion,0.0,0.0,0.0,300000.0,500.0,1500000.0,,1.0,,1.0,mercado+progresion,100.0
Houboulang Mendes,2023-24,CD Mirandés,Sergio Pellicer,25.0,Lateral,cesion,cesion,0.0,0.0,0.0,1200000.0,-41.67,-500000.0,,0.04164999999999999,,0.0,mercado+progresion,2.6
Ibrahima Kébé,2023-24,CD Mirandés,Sergio Pellicer,23.0,Centrocampista,cesion,cesion,0.0,0.0,0.0,500000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Ilyas Chaira,2023-24,CD Mirandés,Sergio Pellicer,22.0,Extremo,cesion,cesion,0.0,0.0,0.0,400000.0,300.0,1200000.0,,1.0,,1.0,mercado+progresion,100.0
Ivan Durdov,2023-24,CD Mirandés,Sergio Pellicer,23.0,Delantero,cesion,cesion,0.0,0.0,0.0,500000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Javi Martón,2023-24,CD Mirandés,Sergio Pellicer,24.0,Delantero,cesion,cesion,0.0,0.0,0.0,300000.0,66.67,200000.0,,0.58335,,0.75001,mercado+progresion,64.58
Jonathan Gómez,2023-24,CD Mirandés,Sergio Pellicer,19.0,Lateral,cesion,cesion,0.0,0.0,0.0,500000.0,140.0,700000.0,,0.95,,0.97,mercado+progresion,95.75
Juan María Alcedo,2023-24,CD Mirandés,Sergio Pellicer,22.0,Lateral,cesion,cesion,0.0,0.0,0.0,300000.0,33.33,100000.0,,0.41664999999999996,,0.7,mercado+progresion,52.29
Lautaro De León,2023-24,CD Mirandés,Sergio Pellicer,22.0,Delantero,cesion,cesion,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Luis López,2023-24,CD Mirandés,Sergio Pellicer,22.0,Portero,libre,libre,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Mathis Lachuer,2023-24,CD Mirandés,Sergio Pellicer,22.0,Centrocampista,otro,otro,0.0,0.0,0.0,500000.0,100.0,500000.0,,0.75,,0.85,mercado+progresion,78.75
Miguel Baeza,2023-24,CD Mirandés,Sergio Pellicer,23.0,Mediapunta,cesion,cesion,0.0,0.0,0.0,900000.0,-55.56,-500000.0,,0.0,,0.0,mercado+progresion,0.0
Nikita Iosifov,2023-24,CD Mirandés,Sergio Pellicer,22.0,Extremo,libre,libre,0.0,0.0,0.0,800000.0,-25.0,-200000.0,,0.125,,0.0,mercado+progresion,7.81
Pablo Ramón,2023-24,CD Mirandés,Sergio Pellicer,22.0,Central,cesion,cesion,0.0,0.0,0.0,300000.0,166.67,500000.0,,1.0,,1.0,mercado+progresion,100.0
Pablo Tomeo,2023-24,CD Mirandés,Sergio Pellicer,23.0,Central,libre,libre,0.0,0.0,0.0,200000.0,500.0,1000000.0,,1.0,,1.0,mercado+progresion,100.0
Rubén Sánchez,2023-24,CD Mirandés,Sergio Pellicer,22.0,Lateral,cesion,cesion,0.0,0.0,0.0,700000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Sergio Barcia,2023-24,CD Mirandés,Sergio Pellicer,22.0,Central,libre,libre,0.0,0.0,0.0,300000.0,233.33,700000.0,,1.0,,1.0,mercado+progresion,100.0
Tachi,2023-24,CD Mirandés,Sergio Pellicer,25.0,Central,libre,libre,0.0,0.0,0.0,350000.0,71.43,250000.0,,0.6071500000000001,,0.7642899999999999,mercado+progresion,66.61
Dani Selma,2023-24,CD Tenerife,Luis Miguel Ramis,22.0,Delantero,otro,otro,0.0,0.0,0.0,100000.0,50.0,50000.0,,0.5,,0.7,mercado+progresion,57.5
David Rodríguez,2023-24,CD Tenerife,Luis Miguel Ramis,23.0,Lateral,otro,otro,0.0,0.0,0.0,100000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Loïc Williams,2023-24,CD Tenerife,Luis Miguel Ramis,21.0,Central,traspaso,traspaso,0.0,0.0,0.0,50000.0,900.0,450000.0,,1.0,,1.0,mercado+progresion,100.0
Luismi Cruz,2023-24,CD Tenerife,Luis Miguel Ramis,22.0,Extremo,cesion,cesion,0.0,0.0,0.0,450000.0,77.78,350000.0,,0.6389,,0.7833399999999999,mercado+progresion,69.31
Roberto López,2023-24,CD Tenerife,Luis Miguel Ramis,23.0,Mediapunta,cesion,cesion,0.0,0.0,0.0,3000000.0,-16.67,-500000.0,,0.16665,,0.0,mercado+progresion,10.42
Tomeu Nadal,2023-24,CD Tenerife,Luis Miguel Ramis,34.0,Portero,libre,libre,0.0,0.0,0.0,300000.0,-33.33,-100000.0,,0.08335000000000001,,0.0,mercado+progresion,5.21
Yanis Rahmani,2023-24,CD Tenerife,Luis Miguel Ramis,28.0,Extremo,cesion,cesion,0.0,0.0,0.0,800000.0,-12.5,-100000.0,,0.1875,,0.0,mercado+progresion,11.72
Álvaro Jiménez,2023-24,CD Tenerife,Luis Miguel Ramis,28.0,Extremo,cesion,cesion,0.0,0.0,0.0,700000.0,-14.29,-100000.0,,0.17855000000000001,,0.0,mercado+progresion,11.16
Álvaro Romero,2023-24,CD Tenerife,Luis Miguel Ramis,27.0,Extremo,libre,libre,0.0,0.0,0.0,400000.0,-25.0,-100000.0,,0.125,,0.0,mercado+progresion,7.81
Adam Boayar,2023-24,Elche CF,Sebastián Beccacece,17.0,Delantero,otro,sub23_wyscout,281.0,1.0,0.3,0.0,,,0.10407407407407407,,0.464,,desarrollo+rendimiento,22.4
Aleix Febas,2023-24,Elche CF,Sebastián Beccacece,27.0,Centrocampista,libre,libre,2740.0,0.0,1.09,1200000.0,,,1.0,,0.032,,desarrollo+rendimiento,67.73
Arnau Puigmal,2023-24,Elche CF,Sebastián Beccacece,23.0,Centrocampista,cesion,cesion,0.0,0.0,0.0,2000000.0,-10.0,-200000.0,,0.2,,0.0,mercado+progresion,12.5
Borja Garcés,2023-24,Elche CF,Sebastián Beccacece,24.0,Delantero,cesion,cesion,0.0,0.0,0.0,2200000.0,-9.09,-200000.0,,0.20454999999999998,,0.0,mercado+progresion,12.78
Cristian Salvador,2023-24,Elche CF,Sebastián Beccacece,28.0,Centrocampista,traspaso,traspaso,0.0,0.0,0.0,600000.0,33.33,200000.0,,0.41664999999999996,,0.7,mercado+progresion,52.29
David López,2023-24,Elche CF,Sebastián Beccacece,20.0,Central,cesion,cesion,0.0,0.0,0.0,50000.0,100.0,50000.0,,0.75,,0.85,mercado+progresion,78.75
Jhegson Méndez,2023-24,Elche CF,Sebastián Beccacece,26.0,Centrocampista,cesion,cesion,0.0,0.0,0.0,2000000.0,-25.0,-500000.0,,0.125,,0.0,mercado+progresion,7.81
Manu Nieto,2023-24,Elche CF,Sebastián Beccacece,25.0,Delantero,cesion,cesion,0.0,0.0,0.0,500000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Nicolás Castro,2023-24,Elche CF,Sebastián Beccacece,22.0,Mediapunta,cesion,cesion,0.0,0.0,0.0,3000000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Sergio Bermejo,2023-24,Elche CF,Sebastián Beccacece,26.0,Extremo,cesion,cesion,0.0,0.0,0.0,900000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Sergio Carreira,2023-24,Elche CF,Sebastián Beccacece,22.0,Lateral,cesion,cesion,0.0,0.0,0.0,1500000.0,-20.0,-300000.0,,0.15,,0.0,mercado+progresion,9.38
Sergio León,2023-24,Elche CF,Sebastián Beccacece,34.0,Delantero,traspaso,traspaso,0.0,0.0,0.0,2000000.0,-25.0,-500000.0,,0.125,,0.0,mercado+progresion,7.81
Álex Martín,2023-24,Elche CF,Sebastián Beccacece,25.0,Central,libre,libre,0.0,0.0,0.0,800000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Anderson Arroyo,2023-24,FC Andorra,Ferran Costa,23.0,Lateral,cesion,cesion,0.0,0.0,0.0,800000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Laorent Shabani,2023-24,FC Andorra,Ferran Costa,24.0,Extremo,cesion,cesion,0.0,0.0,0.0,350000.0,-14.29,-50000.0,,0.17855000000000001,,0.0,mercado+progresion,11.16
Oier Olazábal,2023-24,FC Andorra,Ferran Costa,33.0,Portero,libre,libre,0.0,0.0,0.0,200000.0,-50.0,-100000.0,,0.0,,0.0,mercado+progresion,0.0
Álex Calvo,2023-24,FC Andorra,Ferran Costa,19.0,Extremo,traspaso,traspaso,1395.0,1.0,2.26,500000.0,,,0.5166666666666667,,0.192,,desarrollo+rendimiento,40.84
Álvaro Martín,2023-24,FC Andorra,Ferran Costa,22.0,Centrocampista,libre,libre,1048.0,1.0,2.26,400000.0,,,0.38814814814814813,,0.26,,desarrollo+rendimiento,34.54
Arnau Ortiz,2023-24,FC Cartagena,,22.0,Extremo,cesion,cesion,0.0,0.0,0.0,200000.0,100.0,200000.0,,0.75,,0.85,mercado+progresion,78.75
Arnau Solà,2023-24,FC Cartagena,,20.0,Lateral,cesion,cesion,0.0,0.0,0.0,250000.0,60.0,150000.0,,0.55,,0.73,mercado+progresion,61.75
Diego Moreno,2023-24,FC Cartagena,,22.0,Lateral,cesion,cesion,0.0,0.0,0.0,600000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Gonzalo Verdú,2023-24,FC Cartagena,,34.0,Central,libre,libre,0.0,0.0,0.0,700000.0,-85.71,-600000.0,,0.0,,0.0,mercado+progresion,0.0
Hector Hevel,2023-24,FC Cartagena,,27.0,Centrocampista,libre,libre,0.0,0.0,0.0,1000000.0,-20.0,-200000.0,,0.15,,0.0,mercado+progresion,9.38
Iván Ayllón,2023-24,FC Cartagena,,22.0,Delantero,otro,otro,0.0,0.0,0.0,50000.0,700.0,350000.0,,1.0,,1.0,mercado+progresion,100.0
Jony,2023-24,FC Cartagena,,32.0,Extremo,libre,libre,0.0,0.0,0.0,500000.0,-60.0,-300000.0,,0.0,,0.0,mercado+progresion,0.0
José Fontán,2023-24,FC Cartagena,,23.0,Central,cesion,cesion,0.0,0.0,0.0,900000.0,11.11,100000.0,,0.30555,,0.7,mercado+progresion,45.35
Juan Carlos Real,2023-24,FC Cartagena,,32.0,Mediapunta,libre,libre,0.0,0.0,0.0,1000000.0,-40.0,-400000.0,,0.05,,0.0,mercado+progresion,3.12
Juanjo Narváez,2023-24,FC Cartagena,,28.0,Delantero,libre,libre,0.0,0.0,0.0,800000.0,-25.0,-200000.0,,0.125,,0.0,mercado+progresion,7.81
Lautaro De León,2023-24,FC Cartagena,,22.0,Delantero,cesion,cesion,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Raúl Lizoain,2023-24,FC Cartagena,,32.0,Portero,cesion,cesion,0.0,0.0,0.0,400000.0,-25.0,-100000.0,,0.125,,0.0,mercado+progresion,7.81
Tomás Alarcón,2023-24,FC Cartagena,,24.0,Centrocampista,cesion,cesion,0.0,0.0,0.0,1500000.0,-33.33,-500000.0,,0.08335000000000001,,0.0,mercado+progresion,5.21
Tomás Mejías,2023-24,FC Cartagena,,35.0,Portero,libre,libre,0.0,0.0,0.0,100000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Úmaro Embaló,2023-24,FC Cartagena,,22.0,Extremo,cesion,cesion,0.0,0.0,0.0,1000000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Ander Capa,2023-24,Levante UD,Julián Calero,31.0,Lateral,libre,libre,0.0,0.0,0.0,1800000.0,-55.56,-1000000.0,,0.0,,0.0,mercado+progresion,0.0
Carlos Álvarez,2023-24,Levante UD,Julián Calero,20.0,Extremo,traspaso,traspaso,2042.0,3.0,2.0,400000.0,,,0.7562962962962962,,0.22799999999999998,,desarrollo+rendimiento,58.02
Iván Romero,2023-24,Levante UD,Julián Calero,22.0,Delantero,traspaso,traspaso,973.0,1.0,1.59,800000.0,,,0.3603703703703704,,0.22799999999999998,,desarrollo+rendimiento,31.62
Nikola Maras,2023-24,Levante UD,Julián Calero,28.0,Central,cesion,cesion,0.0,0.0,0.0,1200000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Oriol Rey,2023-24,Levante UD,Julián Calero,25.0,Centrocampista,libre,libre,3236.0,1.0,1.21,900000.0,,,1.0,,0.06,,desarrollo+rendimiento,68.67
Pablo Campos,2023-24,Levante UD,Julián Calero,21.0,Portero,otro,otro,0.0,0.0,0.0,150000.0,433.33,650000.0,,1.0,,1.0,mercado+progresion,100.0
Álex Valle,2023-24,Levante UD,Julián Calero,19.0,Lateral,cesion,cesion,0.0,0.0,0.0,500000.0,400.0,2000000.0,,1.0,,1.0,mercado+progresion,100.0
Óscar Clemente,2023-24,Levante UD,Julián Calero,24.0,Mediapunta,libre,libre,0.0,0.0,0.0,600000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Pere Milla,2023-24,RCD Espanyol Barcelona,Luis García Plaza,30.0,Delantero,traspaso,traspaso,2986.0,4.0,5.18,3000000.0,,,1.0,,0.272,,desarrollo+rendimiento,75.73
Ramon,2023-24,RCD Espanyol Barcelona,Luis García Plaza,22.0,Lateral,cesion,cesion,0.0,0.0,0.0,2500000.0,-20.0,-500000.0,,0.15,,0.0,mercado+progresion,9.38
Ander Cantero,2023-24,Racing Ferrol,Cristóbal Parralo,28.0,Portero,libre,libre,0.0,0.0,0.0,600000.0,66.67,400000.0,,0.58335,,0.75001,mercado+progresion,64.58
Chuca,2023-24,Racing Ferrol,Cristóbal Parralo,26.0,Mediapunta,cesion,cesion,0.0,0.0,0.0,500000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Enrique Clemente,2023-24,Racing Ferrol,Cristóbal Parralo,24.0,Central,cesion,cesion,0.0,0.0,0.0,300000.0,33.33,100000.0,,0.41664999999999996,,0.7,mercado+progresion,52.29
Iker Losada,2023-24,Racing Ferrol,Cristóbal Parralo,21.0,Delantero,libre,libre,0.0,0.0,0.0,350000.0,414.29,1450000.0,,1.0,,1.0,mercado+progresion,100.0
Julián Delmás,2023-24,Racing Ferrol,Cristóbal Parralo,28.0,Lateral,libre,libre,0.0,0.0,0.0,600000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Moi Delgado,2023-24,Racing Ferrol,Cristóbal Parralo,29.0,Lateral,traspaso,traspaso,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Nico Serrano,2023-24,Racing Ferrol,Cristóbal Parralo,20.0,Extremo,cesion,cesion,0.0,0.0,0.0,1000000.0,40.0,400000.0,,0.45,,0.7,mercado+progresion,54.37
Sabin Merino,2023-24,Racing Ferrol,Cristóbal Parralo,31.0,Delantero,cesion,cesion,0.0,0.0,0.0,500000.0,-20.0,-100000.0,,0.15,,0.0,mercado+progresion,9.38
Sergio Cubero,2023-24,Racing Ferrol,Cristóbal Parralo,23.0,Lateral,cesion,cesion,0.0,0.0,0.0,300000.0,100.0,300000.0,,0.75,,0.85,mercado+progresion,78.75
Álex Martín,2023-24,Racing Ferrol,Cristóbal Parralo,25.0,Central,cesion,cesion,0.0,0.0,0.0,800000.0,-25.0,-200000.0,,0.125,,0.0,mercado+progresion,7.81
Álvaro Giménez,2023-24,Racing Ferrol,Cristóbal Parralo,32.0,Delantero,otro,otro,2935.0,11.0,10.16,600000.0,,,1.0,,0.656,,desarrollo+rendimiento,88.53
