temporada,club,jugador,movimiento,club_origen,club_destino,pais_club,fecha,importe_original,importe_numerico,tipo_operacion,valor_mercado,posicion,edad,nacionalidad
2025-26,AD Ceuta FC,Sofiane El Ftouhi,baja,AD Ceuta FC,UD Ibiza,Spain,-,-,,desconocido,€150k,Centre-Forward,24,France
2025-26,AD Ceuta FC,Taufek Bayoud,baja,AD Ceuta FC,UD Almería B,Spain,-,free transfer,0.0,libre,€100k,Left Winger,24,Spain
2025-26,AD Ceuta FC,Victor Corral,baja,AD Ceuta FC,Mérida AD,Spain,-,loan transfer,0.0,cesión,€50k,Central Midfield,23,Spain
2025-26,Albacete Balompié,Antonio David,alta,Real Madrid Castilla,Albacete Balompié,Spain,-,-,,desconocido,€100k,Central Midfield,19,Spain
2025-26,Albacete Balompié,Antonio Puertas,alta,SD Eibar,Albacete Balompié,Spain,-,free transfer,0.0,libre,€1.00m,Right Winger,33,Spain
2025-26,Albacete Balompié,Capi,alta,Atlético Albacete,Albacete Balompié,Spain,-,-,,desconocido,-,Central Midfield,18,Spain
2025-26,Albacete Balompié,Carlos Neva,alta,Granada CF,Albacete Balompié,Spain,-,free transfer,0.0,libre,€1.50m,Left-Back,29,Spain
2025-26,Albacete Balompié,Dani Bernabéu,alta,Albacete Balompié U19,Albacete Balompié,Spain,-,-,,desconocido,-,Left-Back,18,Spain
2025-26,Albacete Balompié,Dani Escriche,alta,FC Cartagena,Albacete Balompié,Spain,30/06/2025,End of loan,0.0,retorno de cesión,€500k,Centre-Forward,27,Spain
2025-26,Albacete Balompié,Diego Mariño,alta,Granada CF,Albacete Balompié,Spain,-,free transfer,0.0,libre,€250k,Goalkeeper,35,Spain
2025-26,Albacete Balompié,Edward Cedeño,alta,UD Las Palmas,Albacete Balompié,Spain,-,loan transfer,0.0,cesión,€300k,Defensive Midfield,22,Panama
2025-26,Albacete Balompié,Fran Gámez,alta,CD Eldense,Albacete Balompié,Spain,-,free transfer,0.0,libre,€300k,Right-Back,33,Spain
2025-26,Albacete Balompié,Jefté Betancor,alta,Olympiacos Piraeus,Albacete Balompié,Greece,-,loan transfer,0.0,cesión,€750k,Centre-Forward,32,Spain
2025-26,Albacete Balompié,Jesús Vallejo,alta,Real Madrid,Albacete Balompié,Spain,-,free transfer,0.0,libre,€1.00m,Centre-Back,28,Spain
2025-26,Albacete Balompié,Jonathan Gómez,alta,PAOK Thessaloniki,Albacete Balompié,Greece,-,loan transfer,0.0,cesión,€800k,Left-Back,21,United States
2025-26,Albacete Balompié,Jovanny Bolívar,alta,Internacional de Bogotá,Albacete Balompié,Colombia,31/12/2025,End of loan,0.0,retorno de cesión,€350k,Centre-Forward,24,Venezuela
2025-26,Albacete Balompié,Lluís López,alta,Shandong Taishan,Albacete Balompié,China,-,free transfer,0.0,libre,€700k,Centre-Back,28,Spain
2025-26,Albacete Balompié,Lorenzo Aguado,alta,Real Madrid Castilla,Albacete Balompié,Spain,-,free transfer,0.0,libre,€100k,Right-Back,22,Spain
2025-26,Albacete Balompié,Martín Fernández,alta,CA Newell's Old Boys,Albacete Balompié,Argentina,-,loan transfer,0.0,cesión,€350k,Defensive Midfield,24,Uruguay
2025-26,Albacete Balompié,Samuel Obeng,alta,AD Ceuta FC,Albacete Balompié,Spain,-,free transfer,0.0,libre,€500k,Centre-Forward,28,Ghana
2025-26,Albacete Balompié,Victor Valverde,alta,Villarreal CF B,Albacete Balompié,Spain,-,€400k,400000.0,traspaso,€400k,Right Winger,23,Spain
2025-26,Albacete Balompié,Víctor San Bartolomé,alta,Barakaldo CF,Albacete Balompié,Spain,-,€300k,300000.0,traspaso,€200k,Central Midfield,26,Spain
2025-26,Albacete Balompié,Álex Rubio,alta,Villarreal CF B,Albacete Balompié,Spain,-,€1.00m,1000000.0,traspaso,€300k,Centre-Forward,23,Spain
2025-26,Albacete Balompié,Antonio David,baja,Albacete Balompié,Real Murcia CF,Spain,-,loan transfer,0.0,cesión,€100k,Central Midfield,19,Spain
2025-26,Albacete Balompié,Christian Kofane,baja,Albacete Balompié,Bayer 04 Leverkusen,Germany,-,€5.25m,5250000.0,traspaso,€5.00m,Centre-Forward,18,Cameroon
2025-26,Albacete Balompié,Cristian Rivero,baja,Albacete Balompié,Valencia CF,Spain,30/06/2025,End of loan,0.0,retorno de cesión,€100k,Goalkeeper,27,Spain
2025-26,Albacete Balompié,Dani Escriche,baja,Albacete Balompié,Apollon Limassol,Cyprus,-,free transfer,0.0,libre,€500k,Centre-Forward,27,Spain
2025-26,Albacete Balompié,Fidel,baja,Albacete Balompié,CD Eldense,Spain,-,free transfer,0.0,libre,€350k,Left Winger,35,Spain
2025-26,Albacete Balompié,Jaume Costa,baja,Albacete Balompié,Retired,-,-,-,,desconocido,€100k,Left-Back,37,Spain
2025-26,Albacete Balompié,Javi Martón,baja,Albacete Balompié,Athletic Bilbao,Spain,30/06/2025,End of loan,0.0,retorno de cesión,€500k,Centre-Forward,26,Spain
2025-26,Albacete Balompié,Javi Rueda,baja,Albacete Balompié,Celta de Vigo,Spain,30/06/2025,End of loan,0.0,retorno de cesión,€800k,Right-Back,23,Spain
2025-26,Albacete Balompié,Jon García,baja,Albacete Balompié,Real Murcia CF,Spain,-,free transfer,0.0,libre,€100k,Centre-Back,34,Spain
2025-26,Albacete Balompié,Jon Morcillo,baja,Albacete Balompié,UD Almería,Spain,-,€500k,500000.0,traspaso,€2.00m,Left Winger,27,Spain
2025-26,Albacete Balompié,Jovanny Bolívar,baja,Albacete Balompié,Internacional de Bogotá,Colombia,-,loan transfer,0.0,cesión,€600k,Centre-Forward,23,Venezuela
2025-26,Albacete Balompié,Juan María Alcedo,baja,Albacete Balompié,Córdoba CF,Spain,-,free transfer,0.0,libre,€500k,Left-Back,24,Spain
2025-26,Albacete Balompié,Juanma García,baja,Albacete Balompié,Algeciras CF,Spain,-,free transfer,0.0,libre,€600k,Right Winger,32,Spain
2025-26,Albacete Balompié,Lalo Aguilar,baja,Albacete Balompié,CD Leganés,Spain,30/06/2025,End of loan,0.0,retorno de cesión,€300k,Centre-Back,23,Spain
2025-26,Albacete Balompié,Nabil Touaizi,baja,Albacete Balompié,FC Alverca,Portugal,-,free transfer,0.0,libre,€200k,Right Midfield,24,Morocco
2025-26,Albacete Balompié,Pablo Sáenz,baja,Albacete Balompié,Granada CF,Spain,30/06/2025,End of loan,0.0,retorno de cesión,€700k,Right Winger,24,Spain
2025-26,Albacete Balompié,Rai Marchán,baja,Albacete Balompié,AD Alcorcón,Spain,-,free transfer,0.0,libre,€200k,Central Midfield,31,Spain
2025-26,Albacete Balompié,Riki Rodríguez,baja,Albacete Balompié,Deportivo de La Coruña,Spain,-,€500k,500000.0,traspaso,€1.40m,Central Midfield,28,Spain
2025-26,Albacete Balompié,Álvaro Rodríguez,baja,Albacete Balompié,SD Eibar,Spain,-,free transfer,0.0,libre,€400k,Right-Back,31,Spain
2025-26,Burgos CF,Aitor Buñuel,alta,Without Club,Burgos CF,-,-,-,,desconocido,€500k,Right-Back,27,Spain
2025-26,Burgos CF,Ander Martín,alta,CD Mirandés,Burgos CF,Spain,30/06/2025,End of loan,0.0,retorno de cesión,€400k,Right Winger,24,Spain
2025-26,Burgos CF,Brais Martínez,alta,Racing Ferrol,Burgos CF,Spain,-,free transfer,0.0,libre,€400k,Left-Back,23,Spain
2025-26,Burgos CF,Fermín García,alta,Burgos CF Promesas,Burgos CF,Spain,-,-,,desconocido,-,Right Winger,21,Spain
2025-26,Burgos CF,Fernando Mimbacas,alta,Deportivo Cali,Burgos CF,Colombia,31/12/2025,End of loan,0.0,retorno de cesión,€200k,Centre-Forward,23,Uruguay
2025-26,Burgos CF,Iván Chapela,alta,CD Eldense,Burgos CF,Spain,-,free transfer,0.0,libre,€1.00m,Right Winger,26,Spain
2025-26,Burgos CF,Jesús Ruiz,alta,Racing Ferrol,Burgos CF,Spain,-,free transfer,0.0,libre,€700k,Goalkeeper,28,Spain
2025-26,Burgos CF,Mario González,alta,Los Angeles FC,Burgos CF,United States,-,free transfer,0.0,libre,€1.20m,Centre-Forward,29,Spain
2025-26,Burgos CF,Mateo Mejía,alta,Sevilla Atlético,Burgos CF,Spain,-,€200k,200000.0,traspaso,€400k,Centre-Forward,22,Colombia
2025-26,Burgos CF,Oier Luengo,alta,Real Oviedo,Burgos CF,Spain,-,loan transfer,0.0,cesión,€900k,Centre-Back,28,Spain
2025-26,Burgos CF,Pablo Galdames,alta,CA Independiente,Burgos CF,Argentina,-,free transfer,0.0,libre,€1.30m,Central Midfield,29,Chile
2025-26,Burgos CF,Saúl del Cerro,alta,Mérida AD,Burgos CF,Spain,30/06/2025,End of loan,0.0,retorno de cesión,€250k,Central Midfield,21,Spain
2025-26,Burgos CF,Sergio González,alta,CD Tenerife,Burgos CF,Spain,-,free transfer,0.0,libre,€600k,Centre-Back,28,Spain
2025-26,Burgos CF,Víctor Mollejo,alta,Atlético Madrileño,Burgos CF,Spain,-,free transfer,0.0,libre,€300k,Right Winger,24,Spain
2025-26,Burgos CF,Álex Lizancos,alta,CD Lugo,Burgos CF,Spain,-,€200k,200000.0,traspaso,€200k,Right-Back,21,Spain
2025-26,Burgos CF,Aitor Córdoba,baja,Burgos CF,Tianjin Jinmen Tiger,China,-,€300k,300000.0,traspaso,€1.20m,Centre-Back,30,Spain
2025-26,Burgos CF,Ander Martín,baja,Burgos CF,FC Cartagena,Spain,-,free transfer,0.0,libre,€400k,Right Winger,24,Spain
2025-26,Burgos CF,Anderson Arroyo,baja,Burgos CF,Rubin Kazan,Russia,-,€1.00m,1000000.0,traspaso,€1.00m,Right-Back,25,Colombia
2025-26,Burgos CF,Borja Sánchez,baja,Burgos CF,Real Oviedo,Spain,30/06/2025,End of loan,0.0,retorno de cesión,€1.00m,Left Winger,29,Spain
2025-26,Burgos CF,Dani Ojeda,baja,Burgos CF,SD Huesca,Spain,-,free transfer,0.0,libre,€1.20m,Left Winger,30,Spain
2025-26,Burgos CF,Edu Espiau,baja,Burgos CF,Arka Gdynia,Poland,-,free transfer,0.0,libre,€600k,Centre-Forward,30,Spain
2025-26,Burgos CF,Elady Zorrilla,baja,Burgos CF,Atlético Mancha Real,Spain,-,free transfer,0.0,libre,€200k,Left Winger,35,Spain
2025-26,Burgos CF,Fernando Mimbacas,baja,Burgos CF,CA Juventud,Uruguay,-,-,,desconocido,€200k,Centre-Forward,23,Uruguay
2025-26,Burgos CF,Gabriel Barès,baja,Burgos CF,KAS Eupen,Belgium,-,free transfer,0.0,libre,€300k,Defensive Midfield,25,Switzerland
2025-26,Burgos CF,Ghislain Konan,baja,Burgos CF,Gil Vicente FC,Portugal,-,free transfer,0.0,libre,€1.00m,Left-Back,29,Cote d'Ivoire
2025-26,Burgos CF,Iván Chapela,baja,Burgos CF,CD Tenerife,Spain,-,-,,desconocido,€1.00m,Right Winger,26,Spain
2025-26,Burgos CF,Nikola Milicic,baja,Burgos CF,FK Radnicki 1923 Kragujevac,Serbia,-,free transfer,0.0,libre,€500k,Centre-Back,21,Serbia
2025-26,Burgos CF,Pipa,baja,Burgos CF,Ludogorets Razgrad,Bulgaria,30/06/2025,End of loan,0.0,retorno de cesión,€1.40m,Right-Back,27,Spain
2025-26,Burgos CF,Raúl Navarro,baja,Burgos CF,Without Club,-,-,-,,desconocido,€400k,Right-Back,31,Spain
2025-26,Burgos CF,Rubén Quintanilla,baja,Burgos CF,UD Almería,Spain,30/06/2025,End of loan,0.0,retorno de cesión,€200k,Central Midfield,23,Spain
2025-26,Burgos CF,Tomeu Nadal,baja,Burgos CF,Retired,-,-,-,,desconocido,€200k,Goalkeeper,36,Spain
2025-26,Burgos CF,Álex Sancris,baja,Burgos CF,Getafe CF,Spain,-,free transfer,0.0,libre,€2.00m,Right Winger,28,Spain
2025-26,CD Castellón,Adam Jakobsen,alta,IF Brommapojkarna,CD Castellón,Sweden,-,€1.80m,1800000.0,traspaso,€1.00m,Centre-Forward,26,Denmark
2025-26,CD Castellón,Agustín Sienra,alta,Defensa y Justicia,CD Castellón,Argentina,-,free transfer,0.0,libre,€175k,Centre-Back,25,Argentina
2025-26,CD Castellón,Beñat Gerenabarrena,alta,Athletic Bilbao,CD Castellón,Spain,-,loan transfer,0.0,cesión,€250k,Central Midfield,22,Spain
2025-26,CD Castellón,David Flakus Bosilj,alta,Real Murcia CF,CD Castellón,Spain,30/06/2025,End of loan,0.0,retorno de cesión,€400k,Centre-Forward,23,Slovenia
2025-26,CD Castellón,Diego Barri,alta,Cultural Leonesa,CD Castellón,Spain,-,free transfer,0.0,libre,€250k,Central Midfield,29,Spain
2025-26,CD Castellón,Fabrizio Brignani,alta,Mantova 1911,CD Castellón,Italy,-,€1.20m,1200000.0,traspaso,€700k,Centre-Back,27,Italy
2025-26,CD Castellón,Jérémy Mellot,alta,CD Tenerife,CD Castellón,Spain,-,free transfer,0.0,libre,€800k,Right-Back,31,France
2025-26,CD Castellón,Lucas Alcázar,alta,Betis Deportivo Balompié,CD Castellón,Spain,-,free transfer,0.0,libre,€300k,Left-Back,22,Spain
2025-26,CD Castellón,Marc-Olivier Doué,alta,SD Ponferradina,CD Castellón,Spain,-,free transfer,0.0,libre,€200k,Central Midfield,24,France
2025-26,CD Castellón,Pablo Santiago,alta,Barakaldo CF,CD Castellón,Spain,-,free transfer,0.0,libre,€400k,Left Winger,24,Spain
2025-26,CD Castellón,Raúl Sánchez,alta,Club Necaxa,CD Castellón,Mexico,-,€200k,200000.0,traspaso,€900k,Left Winger,28,Spain
2025-26,CD Castellón,Romain Matthys,alta,MVV Maastricht,CD Castellón,Netherlands,-,free transfer,0.0,libre,€400k,Goalkeeper,26,Belgium
2025-26,CD Castellón,Ronaldo,alta,LR Vicenza,CD Castellón,Italy,-,free transfer,0.0,libre,€175k,Defensive Midfield,35,Brazil
2025-26,CD Castellón,Serpeta,alta,Yeclano Deportivo,CD Castellón,Spain,-,free transfer,0.0,libre,€200k,Left Winger,25,Spain
2025-26,CD Castellón,Tincho Conde,alta,RC Celta Fortuna,CD Castellón,Spain,-,€250k,250000.0,traspaso,€300k,Left-Back,22,Spain
2025-26,CD Castellón,Tommaso De Nipoti,alta,Atalanta U23,CD Castellón,Italy,-,Loan fee: €100k,100000.0,cesión,€450k,Second Striker,22,Italy
2025-26,CD Castellón,Álvaro García,alta,Mérida AD,CD Castellón,Spain,-,€150k,150000.0,traspaso,€400k,Centre-Forward,26,Spain
2025-26,CD Castellón,Albert Lottin,baja,CD Castellón,UD Leiria,Portugal,-,loan transfer,0.0,cesión,€200k,Central Midfield,23,France
2025-26,CD Castellón,Daijiro Chirino,baja,CD Castellón,UD Almería,Spain,-,€2.00m,2000000.0,traspaso,€800k,Right-Back,23,Netherlands
2025-26,CD Castellón,David Flakus Bosilj,baja,CD Castellón,Real Murcia CF,Spain,-,€500k,500000.0,traspaso,€400k,Centre-Forward,23,Slovenia
2025-26,CD Castellón,Giovanni Zarfino,baja,CD Castellón,CD Extremadura 1924,Spain,-,free transfer,0.0,libre,€200k,Central Midfield,34,Uruguay
2025-26,CD Castellón,Gonzalo Crettaz,baja,CD Castellón,NEC Nijmegen,Netherlands,-,free transfer,0.0,libre,€800k,Goalkeeper,25,Spain
2025-26,CD Castellón,Jesús de Miguel,baja,CD Castellón,CD Tenerife,Spain,-,€100k,100000.0,traspaso,€600k,Centre-Forward,28,Spain
2025-26,CD Castellón,Jetro Willems,baja,CD Castellón,NEC Nijmegen,Netherlands,-,free transfer,0.0,libre,€300k,Centre-Back,31,Netherlands
2025-26,CD Castellón,Josep Calavera,baja,CD Castellón,CD Tenerife,Spain,-,free transfer,0.0,libre,€500k,Central Midfield,25,Spain
2025-26,CD Castellón,Jozhua Vertrouwd,baja,CD Castellón,Rayo Vallecano,Spain,-,loan transfer,0.0,cesión,€1.00m,Centre-Back,20,Netherlands
2025-26,CD Castellón,Juan Escobar,baja,CD Castellón,CD Godoy Cruz Antonio Tomba,Argentina,-,free transfer,0.0,libre,€800k,Centre-Back,30,Paraguay
2025-26,CD Castellón,Kenneth Mamah,baja,CD Castellón,Van Spor FK,Türkiye,-,€385k,385000.0,traspaso,€700k,Right Winger,27,Nigeria
2025-26,CD Castellón,Mamadou Traoré,baja,CD Castellón,CD Teruel,Spain,-,loan transfer,0.0,cesión,€100k,Right Winger,23,Mali
2025-26,CD Castellón,Milos Jojic,baja,CD Castellón,FK Borac Banja Luka,Bosnia-Herzegovina,-,free transfer,0.0,libre,€300k,Central Midfield,33,Serbia
2025-26,CD Castellón,Nick Markanich,baja,CD Castellón,Houston Dynamo FC,United States,-,loan transfer,0.0,cesión,€500k,Right Winger,26,United States
2025-26,CD Castellón,Raúl Sánchez,baja,CD Castellón,Club Necaxa,Mexico,-,€1.00m,1000000.0,traspaso,€900k,Left Winger,27,Spain
2025-26,CD Castellón,Sergio Moyita,baja,CD Castellón,Real Murcia CF,Spain,-,free transfer,0.0,libre,€200k,Attacking Midfield,32,Spain
2025-26,CD Castellón,Serpeta,baja,CD Castellón,Unionistas CF,Spain,-,loan transfer,0.0,cesión,€200k,Left Winger,25,Spain
2025-26,CD Castellón,Thomas van den Belt,baja,CD Castellón,Feyenoord Rotterdam,Netherlands,30/06/2025,End of loan,0.0,retorno de cesión,€1.80m,Defensive Midfield,24,Netherlands
2025-26,CD Castellón,Óscar Gil,baja,CD Castellón,Real Murcia CF,Spain,-,free transfer,0.0,libre,€200k,Centre-Back,30,Spain
2025-26,CD Leganés,Amadou Diawara,alta,CD Eldense,CD Leganés,Spain,-,free transfer,0.0,libre,€700k,Defensive Midfield,28,Guinea
2025-26,CD Leganés,Andrés Campos,alta,Real Madrid Castilla,CD Leganés,Spain,-,free transfer,0.0,libre,€50k,Left Winger,23,Spain
2025-26,CD Leganés,Benjamin Pauwels,alta,SC Cambuur Leeuwarden,CD Leganés,Netherlands,-,€1.30m,1300000.0,traspaso,€650k,Left Winger,20,Belgium
2025-26,CD Leganés,Carlos Guirao,alta,CD Leganés B,CD Leganés,Spain,-,-,,desconocido,€300k,Defensive Midfield,22,Spain
2025-26,CD Leganés,Dani Rodríguez,alta,RCD Mallorca,CD Leganés,Spain,-,free transfer,0.0,libre,€100k,Attacking Midfield,37,Spain
2025-26,CD Leganés,Gonzalo Melero,alta,UD Almería,CD Leganés,Spain,-,€650k,650000.0,traspaso,€1.00m,Central Midfield,31,Spain
2025-26,CD Leganés,Ignasi Miquel,alta,Levante UD,CD Leganés,Spain,-,free transfer,0.0,libre,€600k,Centre-Back,32,Spain
2025-26,CD Leganés,Javi Hernández,alta,Al-Arabi SC,CD Leganés,Qatar,01/02/2026,End of loan,0.0,retorno de cesión,€2.00m,Left-Back,27,Spain
2025-26,CD Leganés,Lalo Aguilar,alta,Albacete Balompié,CD Leganés,Spain,30/06/2025,End of loan,0.0,retorno de cesión,€300k,Centre-Back,23,Spain
2025-26,CD Leganés,Luis Asué,alta,Shanghai Shenhua,CD Leganés,China,-,loan transfer,0.0,cesión,€1.50m,Centre-Forward,24,Equatorial Guinea
2025-26,CD Leganés,Marcos Leiva,alta,CD Leganés B,CD Leganés,Spain,-,-,,desconocido,-,Right-Back,20,Spain
2025-26,CD Leganés,Marvel,alta,Real Madrid Castilla,CD Leganés,Spain,-,€800k,800000.0,traspaso,€500k,Centre-Back,22,Spain
2025-26,CD Leganés,Miguel San Román,alta,Elche CF,CD Leganés,Spain,-,free transfer,0.0,libre,€600k,Goalkeeper,28,Spain
